conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,num_words,num_chars,num_messages,sentiment
9yX4MvHwxSAjSXvBe,5,High,Low,Low,Low,High,4,Easy [Corresponds to 'Hard' in PNAS],670.0,420.0,1.5952380952380951,9JxM8Lr3kkaJCP9oM,oh wow that worked,2021-09-20T18:21:52.559Z,oh wow that worked!,4,18,1,"{'positive': 0.9152024984359741, 'negative': 0.004073497839272022, 'neutral': 0.08072394877672195}"
9yX4MvHwxSAjSXvBe,5,High,Low,Low,Low,High,4,Easy [Corresponds to 'Hard' in PNAS],670.0,420.0,1.5952380952380951,YwhEKCZcdKXPj8Qrj,thanks,2021-09-20T18:21:51.671Z,thanks,1,6,1,"{'positive': 0.34628862142562866, 'negative': 0.03379637002944946, 'neutral': 0.6199150085449219}"
S8GB9vcwtXN2hESjD,5,High,Low,Low,Low,High,1,Easy [Corresponds to 'Hard' in PNAS],510.0,206.0,2.4757281553398056,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
8RSyL9qgH6AZAG5tv,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],340.0,541.0,0.6284658040665434,nfTe7H7PPQAaJdZhQ,dont touch it  its xied,2021-09-20T18:31:54.397Z,don't touch it - it's xied,5,23,1,"{'positive': 0.018097130581736565, 'negative': 0.27359652519226074, 'neutral': 0.7083063125610352}"
8RSyL9qgH6AZAG5tv,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],340.0,541.0,0.6284658040665434,nfTe7H7PPQAaJdZhQ,fixed,2021-09-20T18:31:57.538Z,fixed,1,5,1,"{'positive': 0.16465799510478973, 'negative': 0.017293911427259445, 'neutral': 0.8180481195449829}"
8RSyL9qgH6AZAG5tv,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],340.0,541.0,0.6284658040665434,ixprKyPwCXKnJThsx,agreed,2021-09-20T18:32:05.700Z,agreed,1,6,1,"{'positive': 0.6203147768974304, 'negative': 0.00885368324816227, 'neutral': 0.37083154916763306}"
8RSyL9qgH6AZAG5tv,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],340.0,541.0,0.6284658040665434,ixprKyPwCXKnJThsx,who moved stuff,2021-09-20T18:32:17.772Z,who moved stuff?,3,15,1,"{'positive': 0.010968721471726894, 'negative': 0.236353799700737, 'neutral': 0.7526774406433105}"
8RSyL9qgH6AZAG5tv,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],340.0,541.0,0.6284658040665434,Ao9Xmtu84zxJgPSbv,apparently pink,2021-09-20T18:32:24.247Z,apparently pink,2,15,1,"{'positive': 0.027290036901831627, 'negative': 0.019318195059895515, 'neutral': 0.9533917307853699}"
8RSyL9qgH6AZAG5tv,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],340.0,541.0,0.6284658040665434,Ao9Xmtu84zxJgPSbv,purple knock it off,2021-09-20T18:32:28.824Z,purple knock it off,4,19,1,"{'positive': 0.01329299621284008, 'negative': 0.5881012678146362, 'neutral': 0.39860573410987854}"
8RSyL9qgH6AZAG5tv,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],340.0,541.0,0.6284658040665434,ixprKyPwCXKnJThsx,i give up,2021-09-20T18:33:08.862Z,i give up,3,9,1,"{'positive': 0.011661617085337639, 'negative': 0.9007971882820129, 'neutral': 0.08754116296768188}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,we good right,2021-09-20T18:32:01.817Z,we good right?,3,13,1,"{'positive': 0.654863715171814, 'negative': 0.007270405534654856, 'neutral': 0.3378659188747406}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,qDEpGWMzcgo3CKdyi,yes,2021-09-20T18:32:10.264Z,yes,1,3,1,"{'positive': 0.48264244198799133, 'negative': 0.014685758389532566, 'neutral': 0.5026717185974121}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,waitng on pink,2021-09-20T18:32:11.538Z,waitng on pink,3,14,1,"{'positive': 0.038499876856803894, 'negative': 0.008381026796996593, 'neutral': 0.9531190991401672}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,FhvKDSjyWAsrGTeHZ,yes from me,2021-09-20T18:32:13.528Z,yes from me,3,11,1,"{'positive': 0.5215991139411926, 'negative': 0.00506272166967392, 'neutral': 0.47333815693855286}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,jEEtrsRc3uj2mi6Sc,yes,2021-09-20T18:32:18.591Z,yes,1,3,1,"{'positive': 0.48264244198799133, 'negative': 0.014685758389532566, 'neutral': 0.5026717185974121}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,no one move a muscle for the next 8 minutes in case pink is afk or sum,2021-09-20T18:32:26.586Z,no one move a muscle for the next 8 minutes in case pink is afk or sum,17,70,1,"{'positive': 0.005667148157954216, 'negative': 0.49906519055366516, 'neutral': 0.4952675998210907}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,PR6T9cxf2YXwCosbs,am good,2021-09-20T18:32:41.839Z,am good,2,7,1,"{'positive': 0.9260966181755066, 'negative': 0.003995513543486595, 'neutral': 0.06990790367126465}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,FhvKDSjyWAsrGTeHZ,i thought we were good,2021-09-20T18:33:11.206Z,i thought we were good,5,22,1,"{'positive': 0.08651822805404663, 'negative': 0.2290760576725006, 'neutral': 0.6844057440757751}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,FhvKDSjyWAsrGTeHZ,,2021-09-20T18:33:12.505Z,?,0,0,1,"{'positive': 0.09890761971473694, 'negative': 0.03711463138461113, 'neutral': 0.8639777302742004}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,why,2021-09-20T18:33:43.764Z,why,1,3,1,"{'positive': 0.04306130111217499, 'negative': 0.21330514550209045, 'neutral': 0.7436335682868958}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,who moced,2021-09-20T18:33:45.382Z,who moced,2,9,1,"{'positive': 0.024086298421025276, 'negative': 0.024405624717473984, 'neutral': 0.9515080451965332}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,we had it,2021-09-20T18:33:47.457Z,we had it,3,9,1,"{'positive': 0.2233378142118454, 'negative': 0.027978254482150078, 'neutral': 0.7486839294433594}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,pink bruv,2021-09-20T18:33:58.758Z,pink bruv,2,9,1,"{'positive': 0.06617388129234314, 'negative': 0.01943298615515232, 'neutral': 0.9143930673599243}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,qDEpGWMzcgo3CKdyi,i just dont understand again,2021-09-20T18:34:03.245Z,i just don't understand again.,5,28,1,"{'positive': 0.00504129147157073, 'negative': 0.9690091013908386, 'neutral': 0.02594962902367115}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,FhvKDSjyWAsrGTeHZ,i got lost  everything was good,2021-09-20T18:34:19.624Z,i got lost.  everything was good,6,31,1,"{'positive': 0.11377809941768646, 'negative': 0.12475774437189102, 'neutral': 0.7614641189575195}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,les jus fix it,2021-09-20T18:34:55.506Z,les jus fix it,4,14,1,"{'positive': 0.046192899346351624, 'negative': 0.0322585292160511, 'neutral': 0.92154860496521}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,perfect,2021-09-20T18:35:01.153Z,perfect,1,7,1,"{'positive': 0.934428334236145, 'negative': 0.004294139798730612, 'neutral': 0.06127747520804405}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,FhvKDSjyWAsrGTeHZ,its fixed now,2021-09-20T18:35:06.766Z,it's fixed now,3,13,1,"{'positive': 0.24525032937526703, 'negative': 0.008871638216078281, 'neutral': 0.7458779811859131}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,jEEtrsRc3uj2mi6Sc,got it,2021-09-20T18:35:07.496Z,got it,2,6,1,"{'positive': 0.2732236981391907, 'negative': 0.014443576335906982, 'neutral': 0.7123327851295471}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,now pink press satisfied,2021-09-20T18:35:07.551Z,now pink press satisfied,4,24,1,"{'positive': 0.21488887071609497, 'negative': 0.012171086855232716, 'neutral': 0.7729400396347046}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,FhvKDSjyWAsrGTeHZ,please dont move anything,2021-09-20T18:35:12.150Z,please don't move anything,4,25,1,"{'positive': 0.01832382194697857, 'negative': 0.23734283447265625, 'neutral': 0.7443333864212036}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,PR6T9cxf2YXwCosbs,we good now,2021-09-20T18:35:18.692Z,we good now,3,11,1,"{'positive': 0.6746395230293274, 'negative': 0.005177400074899197, 'neutral': 0.320183128118515}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,yes,2021-09-20T18:35:21.389Z,yes,1,3,1,"{'positive': 0.48264244198799133, 'negative': 0.014685758389532566, 'neutral': 0.5026717185974121}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,press satisfied i think pink and we moce forward,2021-09-20T18:35:30.467Z,press satisfied i think pink and we moce forward,9,48,1,"{'positive': 0.879849374294281, 'negative': 0.0014713337877765298, 'neutral': 0.11867927759885788}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,move,2021-09-20T18:35:33.475Z,move**,1,4,1,"{'positive': 0.06503010541200638, 'negative': 0.03615877404808998, 'neutral': 0.8988111615180969}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,omg,2021-09-20T18:35:44.315Z,omg,1,3,1,"{'positive': 0.35288166999816895, 'negative': 0.04702914506196976, 'neutral': 0.6000892519950867}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,jEEtrsRc3uj2mi6Sc,pinkwhats wrong,2021-09-20T18:35:58.867Z,pink...whats wrong,2,15,1,"{'positive': 0.014608656987547874, 'negative': 0.3587350845336914, 'neutral': 0.6266562342643738}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,jEEtrsRc3uj2mi6Sc,we were all set,2021-09-20T18:36:11.280Z,we were all set,4,15,1,"{'positive': 0.18556080758571625, 'negative': 0.015097783878445625, 'neutral': 0.7993414402008057}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,well dont press it now turquoise started moving stuff,2021-09-20T18:36:16.204Z,well don't press it now turquoise started moving stuff,9,53,1,"{'positive': 0.008331355638802052, 'negative': 0.25901684165000916, 'neutral': 0.7326518297195435}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,oml,2021-09-20T18:36:29.374Z,oml,1,3,1,"{'positive': 0.07212812453508377, 'negative': 0.05091423913836479, 'neutral': 0.8769576549530029}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,qDEpGWMzcgo3CKdyi,who is moving this now,2021-09-20T18:36:44.377Z,who is moving this now!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5,22,1,"{'positive': 0.009631914086639881, 'negative': 0.03515416383743286, 'neutral': 0.9552138447761536}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,PR6T9cxf2YXwCosbs,sorry i delayed,2021-09-20T18:36:51.851Z,sorry i delayed,3,15,1,"{'positive': 0.01820589229464531, 'negative': 0.511096715927124, 'neutral': 0.4706973731517792}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,turquoise i think your pc lagging just chill out bro stop moving stuff,2021-09-20T18:37:10.125Z,turquoise i think your pc lagging just chill out bro stop moving stuff,13,70,1,"{'positive': 0.008744196966290474, 'negative': 0.45941972732543945, 'neutral': 0.5318360328674316}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,jEEtrsRc3uj2mi6Sc,lets fix this fast,2021-09-20T18:37:17.827Z,lets fix this fast,4,18,1,"{'positive': 0.09535734355449677, 'negative': 0.028674498200416565, 'neutral': 0.8759680986404419}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,qDEpGWMzcgo3CKdyi,let just one person do the moving,2021-09-20T18:37:42.561Z,let just one person do the moving,7,33,1,"{'positive': 0.025105144828557968, 'negative': 0.01335082296282053, 'neutral': 0.9615440368652344}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,yes hurry and pink press satisfied now so we dont have to worry about the buffer,2021-09-20T18:37:45.939Z,yes hurry and pink press satisfied now so we don't have to worry about the buffer,16,80,1,"{'positive': 0.5573359131813049, 'negative': 0.01978684589266777, 'neutral': 0.4228771924972534}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,JWv6bWWh7FTFQ92sE,i dont have the buffer so i will just click satisfied when im done ok pink,2021-09-20T18:38:02.761Z,i dont have the buffer so i will just click satisfied when im done ok pink?,16,74,1,"{'positive': 0.6275360584259033, 'negative': 0.006230246275663376, 'neutral': 0.3662337362766266}"
v79x5jze3iq4ryRMb,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],448.0,460.0,0.9739130434782608,jEEtrsRc3uj2mi6Sc,all good guyds,2021-09-20T18:38:04.680Z,all good guyds,3,14,1,"{'positive': 0.9515164494514465, 'negative': 0.0017597372643649578, 'neutral': 0.046723805367946625}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,xuRdet6cDBzGc8LkC,keeping b in 101 will give 97 points,2021-09-20T18:36:21.498Z,keeping b in 101 will give 97 points,8,36,1,"{'positive': 0.058523546904325485, 'negative': 0.006028604228049517, 'neutral': 0.9354478716850281}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,KuNr3iqmqt44zYvoG,sure,2021-09-20T18:36:31.818Z,sure,1,4,1,"{'positive': 0.13857407867908478, 'negative': 0.03807869553565979, 'neutral': 0.8233472108840942}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,sRnTbW4xsdASSwBhh,please when moving ensure to read constraints as well,2021-09-20T18:36:35.061Z,please when moving ensure to read constraints as well,9,53,1,"{'positive': 0.019302112981677055, 'negative': 0.03298372030258179, 'neutral': 0.9477142095565796}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,WAT2e36FrPW6DrqFr,checking restraints,2021-09-20T18:38:16.194Z,checking restraints,2,19,1,"{'positive': 0.02012878842651844, 'negative': 0.034003689885139465, 'neutral': 0.9458675384521484}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,KuNr3iqmqt44zYvoG,looks great,2021-09-20T18:38:34.011Z,looks great,2,11,1,"{'positive': 0.9887500405311584, 'negative': 0.0022336735855787992, 'neutral': 0.009016212075948715}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,WAT2e36FrPW6DrqFr,looks good to me,2021-09-20T18:38:52.235Z,looks good to me,4,16,1,"{'positive': 0.9813639521598816, 'negative': 0.0016464204527437687, 'neutral': 0.016989614814519882}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,JmGBHcZxJgPbYjLfq,looks good,2021-09-20T18:39:13.061Z,looks good,2,10,1,"{'positive': 0.9838806986808777, 'negative': 0.00210415106266737, 'neutral': 0.014015170745551586}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,WAT2e36FrPW6DrqFr,dont change it,2021-09-20T18:39:28.808Z,dont change it,3,14,1,"{'positive': 0.019234323874115944, 'negative': 0.5312203764915466, 'neutral': 0.44954532384872437}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,WAT2e36FrPW6DrqFr,who keeps changing t,2021-09-20T18:39:57.091Z,who keeps changing t,4,20,1,"{'positive': 0.007364739663898945, 'negative': 0.6901673078536987, 'neutral': 0.3024680018424988}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,sRnTbW4xsdASSwBhh,who keeps moving this thing,2021-09-20T18:40:02.334Z,who keeps moving this thing,5,27,1,"{'positive': 0.007847956381738186, 'negative': 0.7806289792060852, 'neutral': 0.21152302622795105}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,xn5ffqjp7accaqyCJ,oh what the,2021-09-20T18:40:23.471Z,oh what the,3,11,1,"{'positive': 0.04159314185380936, 'negative': 0.3997558355331421, 'neutral': 0.5586510300636292}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,WAT2e36FrPW6DrqFr,please leave it,2021-09-20T18:42:13.414Z,please leave it,3,15,1,"{'positive': 0.011075089685618877, 'negative': 0.7705277800559998, 'neutral': 0.2183970808982849}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,WAT2e36FrPW6DrqFr,looks good,2021-09-20T18:42:22.350Z,looks good,2,10,1,"{'positive': 0.9838806986808777, 'negative': 0.00210415106266737, 'neutral': 0.014015170745551586}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,JmGBHcZxJgPbYjLfq,yes its good,2021-09-20T18:42:22.490Z,yes its good,3,12,1,"{'positive': 0.9868396520614624, 'negative': 0.0019000953761860728, 'neutral': 0.011260258965194225}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,MprwGpuKMS82dXGbH,it is good,2021-09-20T18:42:27.830Z,it is good,3,10,1,"{'positive': 0.9806404113769531, 'negative': 0.002019886625930667, 'neutral': 0.01733972318470478}"
WHf2vPH8hvEpv4zhg,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],526.0,442.0,1.1900452488687785,KuNr3iqmqt44zYvoG,its good,2021-09-20T18:42:36.609Z,its good,2,8,1,"{'positive': 0.9675998687744141, 'negative': 0.002616612473502755, 'neutral': 0.02978355810046196}"
Co9eGqeZztGF8AChp,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],541.0,211.0,2.5639810426540284,h7Hzfv5QhsqAvpMSP,come on blue,2021-09-20T18:40:11.227Z,come on blue!,3,12,1,"{'positive': 0.1672448217868805, 'negative': 0.005987579468637705, 'neutral': 0.8267675638198853}"
Co9eGqeZztGF8AChp,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],541.0,211.0,2.5639810426540284,qWFpCC2Duobpf5PHZ,blue click satisfied,2021-09-20T18:40:43.298Z,blue. click satisfied,3,20,1,"{'positive': 0.34763389825820923, 'negative': 0.01602834463119507, 'neutral': 0.6363377571105957}"
Co9eGqeZztGF8AChp,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],541.0,211.0,2.5639810426540284,iwmMLheEWZu7wZ4Xz,seriously,2021-09-20T18:40:50.527Z,seriously,1,9,1,"{'positive': 0.06646141409873962, 'negative': 0.1670677214860916, 'neutral': 0.7664708495140076}"
Co9eGqeZztGF8AChp,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],541.0,211.0,2.5639810426540284,xFzJsTxSSkSgqSGaf,its not working,2021-09-20T18:41:10.616Z,its not working,3,15,1,"{'positive': 0.0034753968939185143, 'negative': 0.9612099528312683, 'neutral': 0.035314708948135376}"
tpXdfWtrSytWMjEqw,5,Mixed,High,High,High,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],583.0,245.0,2.379591836734694,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
3T4H8HbEqGqjgMhnP,5,Low,High,High,Mixed,Mixed,3,Easy [Corresponds to 'Hard' in PNAS],350.0,600.0,0.5833333333333334,ukpYiH8AX8D2cXY6v,hello,2021-09-20T18:36:48.657Z,hello,1,5,1,"{'positive': 0.12489261478185654, 'negative': 0.026958821341395378, 'neutral': 0.8481485247612}"
3T4H8HbEqGqjgMhnP,5,Low,High,High,Mixed,Mixed,3,Easy [Corresponds to 'Hard' in PNAS],350.0,600.0,0.5833333333333334,ukpYiH8AX8D2cXY6v,red,2021-09-20T18:37:07.042Z,red,1,3,1,"{'positive': 0.07559438049793243, 'negative': 0.026818271726369858, 'neutral': 0.8975873589515686}"
3T4H8HbEqGqjgMhnP,5,Low,High,High,Mixed,Mixed,3,Easy [Corresponds to 'Hard' in PNAS],350.0,600.0,0.5833333333333334,ukpYiH8AX8D2cXY6v,pink what are you doing,2021-09-20T18:37:25.250Z,pink what are you doing,5,23,1,"{'positive': 0.015142281539738178, 'negative': 0.07276097685098648, 'neutral': 0.9120967984199524}"
EjpddpbaAphpsiptF,5,Mixed,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],652.0,88.0,7.409090909090909,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
PP8QdaXDj8e7GBPT3,5,Mixed,Low,Low,Low,High,8,Easy [Corresponds to 'Hard' in PNAS],408.0,109.0,3.743119266055046,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
rHPaiuXkM3Ss4rEsW,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,oSmNNdB4gm4ytzgeN,should we come up with some sort of strategy to make things easier,2021-02-26T19:14:02.584Z,should we come up with some sort of strategy to make things easier?,13,66,1,"{'positive': 0.0512019507586956, 'negative': 0.01044644694775343, 'neutral': 0.938351571559906}"
rHPaiuXkM3Ss4rEsW,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,oJLD2kfcwGyXkfCeH,yeah its feeling a little crazy right now,2021-02-26T19:14:14.593Z,"yeah, it's feeling a little crazy right now",8,41,1,"{'positive': 0.03422323986887932, 'negative': 0.06724292784929276, 'neutral': 0.8985338807106018}"
rHPaiuXkM3Ss4rEsW,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,375y3ASXEiZm9znEF,yeah i agree,2021-02-26T19:14:18.636Z,"yeah, i agree",3,12,1,"{'positive': 0.8782724142074585, 'negative': 0.0031352159567177296, 'neutral': 0.11859238892793655}"
rHPaiuXkM3Ss4rEsW,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,oJLD2kfcwGyXkfCeH,who has the highest score and can we choose that first,2021-02-26T19:14:36.184Z,who has the highest score and can we choose that first?,11,54,1,"{'positive': 0.020926667377352715, 'negative': 0.008667627349495888, 'neutral': 0.9704056978225708}"
